name,image,link,no_of_ratings,discount_price,actual_price,rating,review_text,brand,cleaned_review_text,sentiment
AMiRiTE SMART GADGETS STORE AWC02 Flexible Shocked Proof Silicone TPU Watch Case Cover with Screen Protector Temper for A,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61vsNsmVZXL._AC_UL320_.jpg,https://www.amazon.in/AWC02-Flexible-Protector-Compatible-Transparent/dp/B0B75S1TYP/ref=sr_1_4677?qid=1679133944&s=electronics&sr=1-4677,505.0,298.0,1999.0,5.0,Amazing mobile,AMiRiTE,amazing mobile,Positive
Spigen Essential Sand Blast Back Cover Case Compatible For OnePlus Nord CE 2 5G TPU Matte Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/718+o9tBbqL._AC_UL320_.jpg,https://www.amazon.in/Spigen-Essential-Blast-Compatible-OnePlus/dp/B0B1LX4BL1/ref=sr_1_4678?qid=1679133944&s=electronics&sr=1-4678,179.0,319.0,399.0,4.0,I love I phone,Spigen,love phone,Positive
Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 156 inch Multifunctional Laptop Bag Backpack,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91-wphp1dKL._AC_UL320_.jpg,https://www.amazon.in/Red-Lemon-Backpack-Outdoor-Multifunctional/dp/B09ZYNMT28/ref=sr_1_4679?qid=1679133944&s=electronics&sr=1-4679,632.0,1899.0,3999.0,5.0,simply awesome,Red,simply awesome,Positive
Uniball Eye UB150 Roller Pen Blue Ink Pack of 5,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71UTA1mimRL._AC_UL320_.jpg,https://www.amazon.in/uni-ball-UB150-Roller-Blue-Pack/dp/B07TZ4SB8T/ref=sr_1_4680?qid=1679133944&s=electronics&sr=1-4680,384.0,304.0,450.0,5.0,Nice phone in good budget,Uniball,nice phone good budget,Positive
JBL Endurance Run 2 Sports in Ear Wired Earphones with Mic Pure Bass Sweatproof Flexsoft eartips Magnetic Earbuds Fl,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61b43-ia1+L._AC_UL320_.jpg,https://www.amazon.in/JBL-Endurance-Earphones-Sweatproof-Technology/dp/B0B96HMW3Z/ref=sr_1_4681?qid=1679133944&s=electronics&sr=1-4681,25356.0,1199.0,1799.0,5.0,😇😇😇😇,JBL,,Positive
Kurtzy Paint Brushes Set  15Pcs Professional Wooden Brush Kit with Zipper Carry Case  Nylon BristlesKnifeSpongeLong,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/918Bw-argFL._AC_UL320_.jpg,https://www.amazon.in/Kurtzy-Bristles-Acrylics-Watercolour-Painting/dp/B06XNTWTRV/ref=sr_1_4682?qid=1679133944&s=electronics&sr=1-4682,1096.0,599.0,1299.0,5.0,Good battery,Kurtzy,good battery,Positive
Parker Ultra Fine Navigator Roller Ball Refill Blue,https://m.media-amazon.com/images/I/414HEARdeBL._AC_UL320_.jpg,https://www.amazon.in/Parker-Ultra-Navigator-Roller-Refill/dp/B01B0HVQQ8/ref=sr_1_4683?qid=1679133946&s=electronics&sr=1-4683,2159.0,3079.3703778762933,150.0,5.0,Good product,Parker,good product,Positive
Storite PU Leather Pocket Size Stainless Steel Multi Business Visiting Wallet Debit Credit Card Holders for Men  Women,https://m.media-amazon.com/images/I/71FJKJBZMrL._AC_UL320_.jpg,https://www.amazon.in/Storite-Business-Card-Holder-Black/dp/B07TS6F734/ref=sr_1_4684?qid=1679133946&s=electronics&sr=1-4684,696.0,299.0,1199.0,5.0,Super phone in 1 word,Storite,super phone word,Positive
HP Pavilion 14 12th Gen Intel Core i5 16GB RAM512GB SSD 14 inch356cm IPS MicroEdge FHD LaptopIntel Iris Xe Graphics,https://m.media-amazon.com/images/I/8103bTd7CJL._AC_UL320_.jpg,https://www.amazon.in/HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_4685?qid=1679133946&s=electronics&sr=1-4685,187.0,66990.0,78294.0,5.0,👍👌🤘✌🤟🤞,HP,,Positive
DLink R15 AX1500 Eagle PRO AI DualBand Smart Router WiFi 6 4 Gigabit Ports 4 External Antennae Voice Control Paren,https://m.media-amazon.com/images/I/41UjkCRmLmL._AC_UL320_.jpg,https://www.amazon.in/D-Link-R15-Gigabit-External-Parental/dp/B09GFXGGZD/ref=sr_1_4686?qid=1679133946&s=electronics&sr=1-4686,556.0,2659.0,5400.0,5.0,Nothing,DLink,nothing,Positive
Pikkme Samsung Galaxy M12  F12  A12 Leather Magnetic Flip Wallet Case Cover for M12  F12  A12 Blue,https://m.media-amazon.com/images/I/61x+Il1DIrL._AC_UL320_.jpg,https://www.amazon.in/Pikkme-Samsung-Galaxy-Leather-Magnetic/dp/B08X3KPK95/ref=sr_1_4687?qid=1679133946&s=electronics&sr=1-4687,1777.0,199.0,999.0,4.0,Good phone,Pikkme,good phone,Positive
OILOCO Lighting Earphone for Calling and Music Compatible with iPhone 678X1112136 Plus7 Plus8 PlusXRXR Max11,https://m.media-amazon.com/images/I/31LEpBIDm6L._AC_UL320_.jpg,https://www.amazon.in/OILOCO-Lighting-Earphone-Compatible-Connectivity/dp/B0BVFM5D3J/ref=sr_1_4688?qid=1679133946&s=electronics&sr=1-4688,2.0,579.0,1499.0,5.0,Best Product Ever👌,OILOCO,best product ever,Positive
Robustrion Deer Pattern Flip Stand Case Cover with S Pen Holder for Samsung Galaxy Tab S6 Lite 104 inch SMP610P615  De,https://m.media-amazon.com/images/I/71JQ9TVOPPL._AC_UL320_.jpg,https://www.amazon.in/Robustrion-Pattern-Holder-Samsung-SM-P610/dp/B08JZ2CDKT/ref=sr_1_4689?qid=1679133946&s=electronics&sr=1-4689,2969.0,549.0,1999.0,5.0,Excellent product though a bit expensive,Robustrion,excellent product though bit expensive,Positive
OFFENBERG Foldable Laptop Table with Cup Holder Study Table Bed Table Breakfast Table Foldable  Portable Wood,https://m.media-amazon.com/images/I/81x2fSEmcDL._AC_UL320_.jpg,https://www.amazon.in/OFFENBERG-Foldable-Laptop-Breakfast-Portable/dp/B0BTPHZV4P/ref=sr_1_4690_mod_primary_new?qid=1679133946&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4690,10.0,225.0,999.0,5.0,Awesome phone,OFFENBERG,awesome phone,Positive
Acer Extensa 15 Lightweight Laptop Intel Core i3 11th Gen Processor  8 GB 512 GB SSD Windows 11 Home 17kg Black El,https://m.media-amazon.com/images/I/51g12kaYslL._AC_UL320_.jpg,https://www.amazon.in/Acer-Extensa-Lightweight-Laptop-Processor/dp/B0B5ZN13GV/ref=sr_1_4691?qid=1679133946&s=electronics&sr=1-4691,573.0,34490.0,44999.0,5.0,Amazing white shade,Acer,amazing white shade,Positive
Cello Papersoft Ball Pens  Pack of 10  Blue Ball Pens  Smooth Ball Pens  Longlasting ball pens  Professional Ball pe,https://m.media-amazon.com/images/I/51gwBUgNbBL._AC_UL320_.jpg,https://www.amazon.in/Cello-Papersoft-Ball-Pen-Pack/dp/B074F2SDKL/ref=sr_1_4692?qid=1679133946&s=electronics&sr=1-4692,1863.0,169.0,200.0,5.0,Good product,Cello,good product,Positive
Philips Audio Mms8085B94 21 Channel 80W USB Multimedia Speaker System with Convertible Soundbar and MultiConnectivity O,https://m.media-amazon.com/images/I/71qrVsOSaxL._AC_UL320_.jpg,https://www.amazon.in/Philips-MMS8085B-94-Convertible-Multimedia/dp/B071XCQ2PQ/ref=sr_1_4693?qid=1679133946&s=electronics&sr=1-4693,12499.0,7490.0,9690.0,5.0,Awesome phone,Philips,awesome phone,Positive
Apple iPhone 14 Pro Max 256 GB  Deep Purple,https://m.media-amazon.com/images/I/71yzJoE7WlL._AC_UL320_.jpg,https://www.amazon.in/Apple-iPhone-256GB-Deep-Purple/dp/B0BDK2FB2T/ref=sr_1_4694?qid=1679133946&s=electronics&sr=1-4694,294.0,3079.3703778762933,149900.0,5.0,Just fabulous,Apple,fabulous,Positive
Zebra Highlighter Mildliner 5 Color Set WKT75C,https://m.media-amazon.com/images/I/51R0VLOky3L._AC_UL320_.jpg,https://www.amazon.in/Zebra-Highlighter-Mildliner-Color-WKT7-5C/dp/B0027MDL3C/ref=sr_1_4695?qid=1679133946&s=electronics&sr=1-4695,5512.0,569.0,650.0,2.0,Charger issue,Zebra,charger issue,Negative
Sennheiser CX 300s Wired in Ear Earphones with Mic Black,https://m.media-amazon.com/images/I/41vYG55k-FL._AC_UL320_.jpg,https://www.amazon.in/Sennheiser-CX-300s-in-Ear-Black/dp/B07N1YLC23/ref=sr_1_4696?qid=1679133946&s=electronics&sr=1-4696,4960.0,2762.0,3490.0,5.0,Amazing phone,Sennheiser,amazing phone,Positive
ZEBRONICS ZebCrystal Clear Web Camera with 3P LensBuiltin MicrophoneAuto White BalanceNight Vision and Manual Switch,https://m.media-amazon.com/images/I/71fKEMwMWYL._AC_UL320_.jpg,https://www.amazon.in/Zebronics-Zeb-Crystal-Clear-Microphone-Balance/dp/B08CSMM7RT/ref=sr_1_4697?qid=1679133946&s=electronics&sr=1-4697,12143.0,699.0,1299.0,5.0,Amazing phone,ZEBRONICS,amazing phone,Positive
EVM 25 512GB SATA SSD Nextgen 3D TLC NAND Internal SSD Flash Fast Performance Ultra Low Power Consumption EVM25 Black,https://m.media-amazon.com/images/I/61TLuLu-FCL._AC_UL320_.jpg,https://www.amazon.in/EVM-Next-gen-Internal-Performance-Consumption/dp/B09W2ZWLNQ/ref=sr_1_4698?qid=1679133946&s=electronics&sr=1-4698,200.0,2214.0,7999.0,4.0,Owsum product,EVM,owsum product,Positive
ZEBRONICS ZebAction Portable BT Speaker with TWS Function USBmSD AUX FM Mic  Fabric FinishRed,https://m.media-amazon.com/images/I/91OAhaGwRGL._AC_UL320_.jpg,https://www.amazon.in/Zebronics-Zeb-Action-Portable-Speaker-Function/dp/B07WM95FT6/ref=sr_1_4699?qid=1679133946&s=electronics&sr=1-4699,5899.0,899.0,1699.0,5.0,Phone is fine,ZEBRONICS,phone fine,Positive
Luminous LMU1202 12V24W Micro DC UPS for WiFi Modem  Router Power Backup  Protection,https://m.media-amazon.com/images/I/411zF4Fv2DL._AC_UL320_.jpg,https://www.amazon.in/Luminous-LMU1202-Router-Backup-Protection/dp/B08XC1NP9D/ref=sr_1_4700?qid=1679133946&s=electronics&sr=1-4700,1743.0,1799.0,4000.0,5.0,Just loved it,Luminous,loved,Positive
Storite 20cm USB 30 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive,https://m.media-amazon.com/images/I/71bsmjjpHkL._AC_UL320_.jpg,https://www.amazon.in/Storite-USB-3-0-Micro-Cable/dp/B00GE55L22/ref=sr_1_4701?qid=1679133946&s=electronics&sr=1-4701,3008.0,299.0,699.0,5.0,Awsome mobile,Storite,awsome mobile,Positive
FLiX Beetel Flow 03M USB Type A to Micro USB Braided Charge and data Sync Cable upto 15W3A super fast charging upto 4,https://m.media-amazon.com/images/I/51zDCBl-l1L._AC_UL320_.jpg,https://www.amazon.in/FLiX-Braided-charging-480Mbps-XCD/dp/B0B4GD55CK/ref=sr_1_4702?qid=1679133946&s=electronics&sr=1-4702,10079.0,79.58,299.0,1.0,Network issue,FLiX,network issue,Negative
Poly by Plantronics  Blackwire 3220 Wired On Ear Headphones with Mic Black,https://m.media-amazon.com/images/I/41Yi7ecJG0L._AC_UL320_.jpg,https://www.amazon.in/Plantronics-209745-22-BLACKWIRE-C3220-Single/dp/B07CVGN2DY/ref=sr_1_4703?qid=1679133946&s=electronics&sr=1-4703,827.0,3900.0,6499.0,5.0,So impressive,Poly,impressive,Positive
Western Digital WD Blue SA510 SATA 250GB Up to 550MBs 25 Inch7 mm 5Y Warranty Internal Solid State Drive SSD WDS,https://m.media-amazon.com/images/I/71HpqY5AJLL._AC_UL320_.jpg,https://www.amazon.in/Western-Digital-Internal-Performance-Creators/dp/B09ZYQ49F1/ref=sr_1_4704?qid=1679133946&s=electronics&sr=1-4704,27177.0,1859.0,5700.0,5.0,Awesome phone,Western,awesome phone,Positive
Syvo S510 PRO 55Inch 140CM Aluminium Tripod Universal Lightweight Tripod with Carry Bag for All Smart Phones Gopro,https://m.media-amazon.com/images/I/41gbxEaI8xL._AC_UL320_.jpg,https://www.amazon.in/Syvo-S-510-Aluminium-Universal-Lightweight/dp/B08MBBQBPX/ref=sr_1_4705?qid=1679133946&s=electronics&sr=1-4705,28644.0,898.0,4499.0,5.0,Amazing phone,Syvo,amazing phone,Positive
WOW IMAGINE Redmi A1 Slim Ultra Soft Rubberised Back Cover  Inner Velvet Fabric Lining  Matte Silicone Flexible Camera P,https://m.media-amazon.com/images/I/51-i871-r6L._AC_UL320_.jpg,https://www.amazon.in/WOW-Rubberised-Silicone-Flexible-Protection/dp/B0BDMDW1X6/ref=sr_1_4706?qid=1679133946&s=electronics&sr=1-4706,190.0,259.0,999.0,5.0,Awesome phone,WOW,awesome phone,Positive
AMD Ryzen 5 5600G Desktop Processor 6core12thread 19MB Cache up to 44 GHz max Boost with Radeon Graphics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51f2hkWjTlL._AC_UL320_.jpg,https://www.amazon.in/AMD-5600G-Processor-12-thread-RadeonTM/dp/B092L9GF5N/ref=sr_1_4707?qid=1679133947&s=electronics&sr=1-4707,10455.0,13999.0,34500.0,5.0,Awesome phone,AMD,awesome phone,Positive
Wayona Nylon Braided 2 Pack Lightning to USB Syncing and Fast Charging Data Cable Compatible for iPhone 13 12 11 X,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61J-4UR7CFL._AC_UL320_.jpg,https://www.amazon.in/Wayona-Braided-WN6LG2-Syncing-Charging/dp/B07JGYM2Q5/ref=sr_1_4708?qid=1679133947&s=electronics&sr=1-4708,25351.0,649.0,1999.0,5.0,Awesome phone,Wayona,awesome phone,Positive
Noise ColorFit Ultra 2 LE with 178 Always On AMOLED Display 368x448px 326 PPI Best in Class Resolution 100 Watch Fa,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61zPnEJUnlL._AC_UL320_.jpg,https://www.amazon.in/Noise-ColorFit-368x448px-Resolution-Tracking/dp/B09TTKHGM7/ref=sr_1_4709?qid=1679133947&s=electronics&sr=1-4709,1698.0,1999.0,6999.0,5.0,Good quality.,Noise,good quality,Positive
tizum Earphone Carrying Case  Multi Purpose Pocket Storage with Carabinr Hook Travel Organizer for Earphones Pen Drive,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71q4zW6THAL._AC_UL320_.jpg,https://www.amazon.in/Tizum-TZ-EHP-B-Earphone-Carrying-Case/dp/B01K485EFI/ref=sr_1_4710?qid=1679133947&s=electronics&sr=1-4710,6407.0,229.0,699.0,4.0,Good Features,tizum,good feature,Positive
Spigen Thin Fit Cover Case for Apple Watch SE2  6  SE  54 44mm Polycarbonate  Black Watch not Included,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61weq8UICsL._AC_UL320_.jpg,https://www.amazon.in/Spigen-Cover-Designed-Apple-Watch/dp/B07HSS8JDV/ref=sr_1_4711?qid=1679133947&s=electronics&sr=1-4711,14226.0,899.0,1699.0,1.0,Not satisfied,Spigen,satisfied,Negative
eller sant 15W Wireless Charger MontClad SERIES Fast charging pad PD  QiCertified with Type C Cable Fireproof ABS for,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/616O+-cKRrL._AC_UL320_.jpg,https://www.amazon.in/eller-sant%C3%A9-Wireless-Qi-Certified-Fireproof/dp/B0B65QRFJR/ref=sr_1_4712?qid=1679133947&s=electronics&sr=1-4712,1214.0,899.0,2999.0,5.0,Awesome phone,eller,awesome phone,Positive
Epson T7741 Black Ink Bottle C13T774198,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ku3Vhf2kS._AC_UL320_.jpg,https://www.amazon.in/Epson-774-MonoInk-Bottle-Black/dp/B00WUG77M6/ref=sr_1_4713?qid=1679133947&s=electronics&sr=1-4713,874.0,717.0,839.0,4.0,No fingerprint reader,Epson,fingerprint reader,Positive
Spigen Tough Armor Back Cover Case Compatible with OnePlus 11 TPU  Poly Carbonate  Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/618bTkDoo1L._AC_UL320_.jpg,https://www.amazon.in/Spigen-Tough-Compatible-OnePlus-Carbonate/dp/B0BJ7PB5CH/ref=sr_1_4714?qid=1679133947&s=electronics&sr=1-4714,12.0,2799.0,3099.0,5.0,Vgood,Spigen,vgood,Positive
Samsung T7 500GB Up to 1050MBs USB 32 Gen 2 10Gbps TypeC External Solid State Drive Portable SSD GreyMUPC500T,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91YfRIy7kYL._AC_UL320_.jpg,https://www.amazon.in/Samsung-10Gbps-External-Portable-MU-PC500T/dp/B087DDSXD3/ref=sr_1_4715?qid=1679133947&s=electronics&sr=1-4715,20808.0,6199.0,12999.0,5.0,Nice.,Samsung,nice,Positive
Xifo LYF Earth 1 3GB RAM 32GB Storage 4G Smartphone in White Colour,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71BfQPObXYL._AC_UL320_.jpg,https://www.amazon.in/Xifo-Earth-Storage-Smartphone-Colour/dp/B0BFLKJM1S/ref=sr_1_4716?qid=1679133947&s=electronics&sr=1-4716,30.0,4199.0,25800.0,5.0,good.,Xifo,good,Positive
Noise Beads Bluetooth Truly Wireless in Ear Earbuds with Mic 18 Hours of Playtime Metallic Finish Hypersync Full Touch,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/519RmyOn+PL._AC_UL320_.jpg,https://www.amazon.in/Noise-Beads-Truly-Wireless-Earbuds/dp/B08VR9NRZ5/ref=sr_1_4717?qid=1679133947&s=electronics&sr=1-4717,1679.0,1199.0,3499.0,5.0,Super,Noise,super,Positive
Western Digital WD 5TB Elements Portable Hard Disk Drive USB 30 Compatible with PC PS4 and Xbox External HDD WDBHDW0,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81SutYbus0L._AC_UL320_.jpg,https://www.amazon.in/Elements-Portable-External-Drive-WDBHDW0050BBK-EESN/dp/B08D88ZHLD/ref=sr_1_4718?qid=1679133947&s=electronics&sr=1-4718,25571.0,9648.0,13500.0,5.0,G F I,Western,g f,Positive
Seagate One Touch 5TB External HDD with Password Protection  Black for Windows and Mac with 3 yr Data Recovery Service,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81Xad+uflzL._AC_UL320_.jpg,https://www.amazon.in/Seagate-Touch-External-Password-Protection/dp/B094R15DYV/ref=sr_1_4719?qid=1679133947&s=electronics&sr=1-4719,28685.0,9799.0,14999.0,5.0,Great,Seagate,great,Positive
ZOUK Orange Wave Printed Handmade Vegan Leather Womens Office Bag for 156 inch Laptop with Double Handles  Tidalwave,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71TXimif5pL._AC_UL320_.jpg,https://www.amazon.in/Business-Shoulder-Leather-Material-Resistant/dp/B07MH9SV9L/ref=sr_1_4720?qid=1679133947&s=electronics&sr=1-4720,1832.0,1699.0,4863.0,5.0,Super,ZOUK,super,Positive
OneAssist Mobile 1 Year Extended Warranty Plan  15001 to 20000,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ARj+szfWL._AC_UL320_.jpg,https://www.amazon.in/OneAssist-Mobile-Year-Extended-Warranty/dp/B0B9H6GMGL/ref=sr_1_4721?qid=1679133947&s=electronics&sr=1-4721,33.0,649.0,1299.0,5.0,Super,OneAssist,super,Positive
Fast Quick Type C Charger for Samsung Galaxy M32 M 32 Charger Original Mobile Charger Wall Charger Android Smartphone Ch,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Cgp-lNxTL._AC_UL320_.jpg,https://www.amazon.in/Charger-Original-Smartphone-Certified-Type-C/dp/B09M6JFJZM/ref=sr_1_4722?qid=1679133947&s=electronics&sr=1-4722,91.0,397.0,999.0,5.0,Liked,Fast,liked,Positive
VMT Stock OnePlus11R 5G Back Cover PC Back Case with Bumper Drop Protection Case Cover for OnePlus 11R 5G,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71XvEOz21zL._AC_UL320_.jpg,https://www.amazon.in/VMT-OnePlus11R-5G-OnePlus-11R/dp/B0BX479MBG/ref=sr_1_4723?qid=1679133947&s=electronics&sr=1-4723,6.0,299.0,999.0,5.0,Super,VMT,super,Positive
GEOCARTER MultiPurpose Wall Mount Mobile Holder Accessories Mobile Phone Charging Stand  Self Adhesive Smartphone AC TV,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51cEvg-SF+L._AC_UL320_.jpg,https://www.amazon.in/GEOCARTER-Multi-Purpose-Accessories-Smartphone-Organizer/dp/B0BBT3H1ML/ref=sr_1_4724?qid=1679133947&s=electronics&sr=1-4724,78.0,349.0,499.0,4.0,great phone,GEOCARTER,great phone,Positive
VERVENIX Hand Free Neck Fan Rechargeable Mini USB Personal Fan with 360 Rotation 3 Adjustable Speeds for Home Sport Ca,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Zm8MlJSWS._AC_UL320_.jpg,https://www.amazon.in/VERVENIX-Fan-Rechargeable-Personal-Adjustable/dp/B0BWNQ8GRT/ref=sr_1_4725?qid=1679133947&s=electronics&sr=1-4725,9.0,519.0,999.0,5.0,Super,VERVENIX,super,Positive
MGRJ Tempered Glass Screen Protector Compatible for Samsung Galaxy Tab S6 Lite  S6 Lite 2022 S Pen Compatible S,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71zXn8p2pES._AC_UL320_.jpg,https://www.amazon.in/m-g-r-j%C2%AE-tempered-protector-samsung-Transparent/dp/B08BZHNZ48/ref=sr_1_4726?qid=1679133947&s=electronics&sr=1-4726,1524.0,299.0,1999.0,5.0,Osm...... gaming machine.,MGRJ,osm gaming machine,Positive
Mivi Duopods A25 Bluetooth Truly Wireless In Ear Earbuds With Mic Upto 40 Hours Playtime With Ipx4 Water Resistance Smoot,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61EZzWud2GL._AC_UL320_.jpg,https://www.amazon.in/Mivi-Wireless-Bluetooth-Immersive-Assistant/dp/B099ZRK1G4/ref=sr_1_4727?qid=1679133947&s=electronics&sr=1-4727,35627.0,1099.0,2999.0,5.0,Awesome,Mivi,awesome,Positive
Redclip Ultimate Cable Protector  Spiral Triple Colour 15 Meter  150 cm  Plastic Cord Wire Charger Winder for iPhone a,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Ob-Atip0L._AC_UL320_.jpg,https://www.amazon.in/Redclip-Ultimate-Protector-Plastic-Charging/dp/B09KQSB73P/ref=sr_1_4728?qid=1679133947&s=electronics&sr=1-4728,1177.0,99.0,399.0,5.0,Excellent product.,Redclip,excellent product,Positive
Hello Zone Exclusive Matte Finish Soft Back Case Cover for Google Pixel 4a  Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51N7jlgdKAS._AC_UL320_.jpg,https://www.amazon.in/HELLO-ZONE-Google-Pixel-4a/dp/B08PFPGZZ8/ref=sr_1_4729?qid=1679133947&s=electronics&sr=1-4729,863.0,3079.3703778762933,149.0,5.0,Just amazing,Hello,amazing,Positive
Robustrion Trifold Flip Stand Back Case Cover for Realme Pad 104 inch  Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61lA0y+xPjL._AC_UL320_.jpg,https://www.amazon.in/Robustrion-Trifold-Case-Cover-Realme/dp/B09MTG2XWC/ref=sr_1_4730?qid=1679133947&s=electronics&sr=1-4730,583.0,469.0,1999.0,5.0,Happy shopping,Robustrion,happy shopping,Positive
Lenovo V15 AMD Ryzen 5 5500U 156 3962cm FHD 250 nits Antiglare Thin and Light Laptop 8GB512GB SSDWindows 11 HomeI,https://m.media-amazon.com/images/I/51uMR8hdx9L._AC_UL320_.jpg,https://www.amazon.in/Lenovo-39-62cm-Antiglare-Windows-82KDA00XIH/dp/B0BH8DW9RK/ref=sr_1_4731?qid=1679133949&s=electronics&sr=1-4731,34.0,38999.0,89870.0,1.0,Bakwas,Lenovo,bakwas,Negative
HB PLUS M3 Colorful Wireless Bluetooth Speakers Mini Electroplating Round Steel Speaker Random Color Black,https://m.media-amazon.com/images/I/51uJbi2wpIL._AC_UL320_.jpg,https://www.amazon.in/HB-PLUS-Colorful-Bluetooth-Electroplating/dp/B0BV3BQCHS/ref=sr_1_4732?qid=1679133949&s=electronics&sr=1-4732,25.0,407.0,1299.0,5.0,excellent. u will love it,HB,excellent u love,Positive
Amozo USB Type C to 35 mm Audio Jack Connector Noise Cancelling Headphones Jack Converter Audio Adapter for OnePlus 9,https://m.media-amazon.com/images/I/51lX8+Hpy6L._AC_UL320_.jpg,https://www.amazon.in/Amozo-Connector-Cancelling-Headphones-Converter/dp/B09HQHSDDY/ref=sr_1_4733?qid=1679133949&s=electronics&sr=1-4733,1641.0,379.0,999.0,5.0,Good,Amozo,good,Positive
Seagate One Touch 2TB External HDD with Password Protection  Space Gray for Windows and Mac with 3 yr Data Recovery Ser,https://m.media-amazon.com/images/I/81LnikUGnHL._AC_UL320_.jpg,https://www.amazon.in/Seagate-Touch-External-Password-Protection/dp/B094QZMM69/ref=sr_1_4734?qid=1679133949&s=electronics&sr=1-4734,28685.0,5799.0,8999.0,4.0,It’s ok product,Seagate,ok product,Positive
ProElite Smart Flip Case Cover for Apple iPad Air 5th4th Generation 109 inch  Translucent Back Black,https://m.media-amazon.com/images/I/71wTgnNVjQS._AC_UL320_.jpg,https://www.amazon.in/ProElite-Smart-Cover-Apple-Translucent/dp/B08NXBQ5NL/ref=sr_1_4735?qid=1679133949&s=electronics&sr=1-4735,2847.0,599.0,1999.0,5.0,Looking good,ProElite,looking good,Positive
Cosmic Byte CBGK18 Firefly PerKey RGB TKL Mechanical Keyboard with Swappable Outemu Red Switch Macros Software Black,https://m.media-amazon.com/images/I/71+MnjtkHZL._AC_UL320_.jpg,https://www.amazon.in/Cosmic-Byte-CB-GK-18-Ten-Keyless-Keyboard/dp/B08VWGK688/ref=sr_1_4736?qid=1679133949&s=electronics&sr=1-4736,1668.0,2349.0,4999.0,5.0,Good,Cosmic,good,Positive
Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 30 for Samsung Galaxy M31s M30 S10 S9 S2,https://m.media-amazon.com/images/I/713cSKtXKoL._AC_UL320_.jpg,https://www.amazon.in/Charging-Braided-Charger-Samsung-Galaxy/dp/B08QSDKFGQ/ref=sr_1_4737?qid=1679133949&s=electronics&sr=1-4737,1192.0,339.0,1099.0,5.0,Nice go for it at 50k,Zoul,nice go k,Positive
Pikkme iPhone 78 Back Cover  Flexible Pu Leather  Full Camera Protection  Raised Edges  Super SoftTouch  Bumper Cas,https://m.media-amazon.com/images/I/71yZcUJm2bL._AC_UL320_.jpg,https://www.amazon.in/Pikkme-Flexible-Leather-Protection-Soft-Touch/dp/B0B3DX7WBD/ref=sr_1_4738?qid=1679133949&s=electronics&sr=1-4738,166.0,299.0,999.0,5.0,Great phone.,Pikkme,great phone,Positive
Amazon Brand  Solimo Fast Charging Braided Micro USB Data Cable Suitable For All Supported Mobile Phones 2 Meter Black,https://m.media-amazon.com/images/I/71Ilho9qXEL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Charging-Suitable-Supported/dp/B09SB594HB/ref=sr_1_4739?qid=1679133949&s=electronics&sr=1-4739,600.0,3079.3703778762933,109.0,5.0,Like a pro👍,Amazon,like pro,Positive
